FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation
SH057	HG00593	0	0	2.0	CHS	EAS
NA20869	NA20869	0	0	2.0	GIH	SAS
IBS006	HG01515	0	0	1.0	IBS	EUR
GB31	HG02621	0	0	2.0	GWD	AFR
BB19	HG02111	0	0	2.0	ACB	AFR
NA20507	NA20507	0	0	2.0	TSI	EUR
Y057	NA19225	0	0	2.0	YRI	AFR
m001	NA19649	0	0	1.0	MXL	AMR
IBS008	HG01522	0	0	2.0	IBS	EUR
NA19056	NA19056	0	0	1.0	JPT	EAS
HG00103	HG00103	0	0	1.0	GBR	EUR
IBS024	HG01602	0	0	2.0	IBS	EUR
IBS046	HG01762	0	0	2.0	IBS	EUR
VN001	HG01595	0	0	2.0	KHV	EAS
BD01	HG03006	0	0	1.0	BEB	SAS
NA21098	NA21098	0	0	1.0	GIH	SAS
NA18998	NA18998	0	0	2.0	JPT	EAS
Y120	NA19247	0	0	2.0	YRI	AFR
SH021	HG00463	0	0	1.0	CHS	EAS
BB20	HG02143	0	0	1.0	ACB	AFR
IBS039	HG01709	0	0	1.0	IBS	EUR
NA18964	NA18964	0	0	2.0	JPT	EAS
ST014	HG03686	0	0	1.0	STU	SAS
IBS054	HG01785	0	0	1.0	IBS	EUR
NA18535	NA18535	0	0	2.0	CHB	EAS
ST049	HG03745	0	0	1.0	STU	SAS
NA18614	NA18614	0	0	2.0	CHB	EAS
HG00151	HG00151	0	0	1.0	GBR	EUR
PR14	HG01061	0	0	2.0	PUR	AMR
NA18555	NA18555	0	0	2.0	CHB	EAS
NA18965	NA18965	0	0	1.0	JPT	EAS
HG03460	HG03460	0	0	1.0	MSL	AFR
IBS028	HG01678	0	0	1.0	IBS	EUR
NG65	HG03271	0	0	1.0	ESN	AFR
Y036	NA18933	0	0	2.0	YRI	AFR
HG01029	HG01029	0	0	2.0	CDX	EAS
CLM66	HG01551	0	0	2.0	CLM	AMR
ST006	HG03642	0	0	2.0	STU	SAS
GB25	HG02589	0	0	2.0	GWD	AFR
Y029	NA18915	0	0	1.0	YRI	AFR
PR03	HG00637	0	0	1.0	PUR	AMR
HG00178	HG00178	0	0	2.0	FIN	EUR
NA18952	NA18952	0	0	1.0	JPT	EAS
CLM42	HG01390	0	0	2.0	CLM	AMR
BB06	HG01912	0	0	1.0	ACB	AFR
1423	NA11918	0	0	2.0	CEU	EUR
NA18956	NA18956	0	0	2.0	JPT	EAS
NA20901	NA20901	0	0	1.0	GIH	SAS
m009	NA19679	0	0	1.0	MXL	AMR
SL72	HG03578	0	0	2.0	MSL	AFR
NA20785	NA20785	0	0	1.0	TSI	EUR
NA18582	NA18582	0	0	2.0	CHB	EAS
SL10	HG03079	0	0	2.0	MSL	AFR
PK31	HG02784	0	0	2.0	PJL	SAS
CLM31	HG01356	0	0	1.0	CLM	AMR
PK18	HG02687	0	0	1.0	PJL	SAS
CLM26	HG01341	0	0	1.0	CLM	AMR
SL05	HG03063	0	0	1.0	MSL	AFR
CLM06	HG01130	0	0	1.0	CLM	AMR
NG76	HG03303	0	0	2.0	ESN	AFR
m019	NA19731	0	0	2.0	MXL	AMR
BB05	HG01889	0	0	2.0	ACB	AFR
m028	NA19761	0	0	2.0	MXL	AMR
HG00188	HG00188	0	0	1.0	FIN	EUR
GB63	HG02807	0	0	1.0	GWD	AFR
PEL38	HG02105	0	0	2.0	PEL	AMR
ST172	HG04039	0	0	1.0	STU	SAS
NA19377	NA19377	0	0	2.0	LWK	AFR
HG00253	HG00253	0	0	2.0	GBR	EUR
SL70	HG03572	0	0	2.0	MSL	AFR
CLM61	HG01485	0	0	1.0	CLM	AMR
Y079	NA19113	0	0	1.0	YRI	AFR
2490	NA20346	0	0	1.0	ASW	AFR
PEL024	HG01971	0	0	2.0	PEL	AMR
VN049	HG02025	0	0	2.0	KHV	EAS
PR59	HG01302	0	0	1.0	PUR	AMR
CLM07	HG01134	0	0	2.0	CLM	AMR
PR19	HG01101	0	0	1.0	PUR	AMR
HG02154	HG02154	0	0	2.0	CDX	EAS
ST084	HG03848	0	0	1.0	STU	SAS
GB74	HG02839	0	0	1.0	GWD	AFR
SL56i	HG03469	0	0	1.0	MSL	AFR
SL71	HG03575	0	0	2.0	MSL	AFR
Y025	NA18907	0	0	2.0	YRI	AFR
1451	NA12776	0	0	2.0	CEU	EUR
VN005	HG01599	0	0	2.0	KHV	EAS
NG47	HG03162	0	0	2.0	ESN	AFR
SL73	HG03583	0	0	2.0	MSL	AFR
VN046	HG02016	0	0	2.0	KHV	EAS
NA20588	NA20588	0	0	1.0	TSI	EUR
HG00328	HG00328	0	0	2.0	FIN	EUR
IT237	HG04235	0	0	1.0	ITU	SAS
m024	NA19749	0	0	2.0	MXL	AMR
2495	NA20359	0	0	2.0	ASW	AFR
IBS030	HG01682	0	0	1.0	IBS	EUR
HG00127	HG00127	0	0	2.0	GBR	EUR
VN047	HG02019	0	0	2.0	KHV	EAS
PEL31	HG02008	0	0	1.0	PEL	AMR
IT018	HG03781	0	0	2.0	ITU	SAS
HG00263	HG00263	0	0	2.0	GBR	EUR
NA19038	NA19038	0	0	2.0	LWK	AFR
2369	NA19707	0	0	2.0	ASW	AFR
NA19024	NA19024	0	0	2.0	LWK	AFR
BD37	HG03925	0	0	2.0	BEB	SAS
BD44	HG04131	0	0	1.0	BEB	SAS
NG34	HG03124	0	0	1.0	ESN	AFR
SH015	HG00445	0	0	1.0	CHS	EAS
Y013	NA18517	0	0	2.0	YRI	AFR
Y002	NA18489	0	0	2.0	YRI	AFR
IT184	HG04059	0	0	2.0	ITU	SAS
Y117	NA19238	0	0	2.0	YRI	AFR
m017	NA19726	0	0	1.0	MXL	AMR
HG03445	HG03445	0	0	1.0	MSL	AFR
BD33	HG03913	0	0	2.0	BEB	SAS
ST021	HG03693	0	0	1.0	STU	SAS
IT058	HG04023	0	0	1.0	ITU	SAS
NA20828	NA20828	0	0	2.0	TSI	EUR
PR16	HG01067	0	0	2.0	PUR	AMR
BD40	HG03934	0	0	2.0	BEB	SAS
HG00276	HG00276	0	0	2.0	FIN	EUR
NA20539	NA20539	0	0	1.0	TSI	EUR
NG38	HG03135	0	0	2.0	ESN	AFR
BD48	HG04144	0	0	2.0	BEB	SAS
SH039	HG00533	0	0	1.0	CHS	EAS
NG68	HG03279	0	0	2.0	ESN	AFR
NA18550	NA18550	0	0	2.0	CHB	EAS
13292	NA07051	0	0	1.0	CEU	EUR
BD54	HG04162	0	0	2.0	BEB	SAS
BB27	HG02318	0	0	2.0	ACB	AFR
IT016	HG03771	0	0	1.0	ITU	SAS
IBS059	HG02230	0	0	2.0	IBS	EUR
HG00130	HG00130	0	0	2.0	GBR	EUR
HG00368	HG00368	0	0	2.0	FIN	EUR
CLM47	HG01444	0	0	2.0	CLM	AMR
IT205	HG04098	0	0	1.0	ITU	SAS
BD6	HG03593	0	0	1.0	BEB	SAS
SH019	HG00458	0	0	2.0	CHS	EAS
NA19439	NA19439	0	0	2.0	LWK	AFR
ST075	HG03844	0	0	1.0	STU	SAS
NA20803	NA20803	0	0	1.0	TSI	EUR
NG98	HG03370	0	0	1.0	ESN	AFR
HG00235	HG00235	0	0	2.0	GBR	EUR
HG00116	HG00116	0	0	1.0	GBR	EUR
PR22	HG01241	0	0	1.0	PUR	AMR
PR63	HG01311	0	0	1.0	PUR	AMR
HG00123	HG00123	0	0	2.0	GBR	EUR
NA18579	NA18579	0	0	2.0	CHB	EAS
PR01	HG00551	0	0	2.0	PUR	AMR
IBS026	HG01672	0	0	1.0	IBS	EUR
IBS007	HG01518	0	0	1.0	IBS	EUR
VN079	HG02130	0	0	2.0	KHV	EAS
HG00288	HG00288	0	0	2.0	FIN	EUR
HG01797	HG01797	0	0	2.0	CDX	EAS
IT51	HG03967	0	0	1.0	ITU	SAS
NA20881	NA20881	0	0	2.0	GIH	SAS
ST046	HG03757	0	0	2.0	STU	SAS
Y028	NA18912	0	0	2.0	YRI	AFR
NG37	HG03133	0	0	1.0	ESN	AFR
1424	NA11931	0	0	2.0	CEU	EUR
NA19443	NA19443	0	0	1.0	LWK	AFR
VN013	HG01846	0	0	1.0	KHV	EAS
HG03057	HG03057	0	0	1.0	MSL	AFR
Y007	NA18867	0	0	2.0	YRI	AFR
NA21129	NA21129	0	0	1.0	GIH	SAS
BB12	HG02012	0	0	2.0	ACB	AFR
PR27	HG01088	0	0	1.0	PUR	AMR
PR49	HG01204	0	0	1.0	PUR	AMR
GB88	HG02881	0	0	1.0	GWD	AFR
NA18971	NA18971	0	0	1.0	JPT	EAS
HG03812	HG03812	0	0	1.0	BEB	SAS
CLM06	HG01131	0	0	2.0	CLM	AMR
BD31	HG03907	0	0	2.0	BEB	SAS
NA20795	NA20795	0	0	2.0	TSI	EUR
HG00356	HG00356	0	0	2.0	FIN	EUR
HG02250	HG02250	0	0	1.0	CDX	EAS
BD18	HG03802	0	0	2.0	BEB	SAS
PR61	HG01305	0	0	1.0	PUR	AMR
HG03060	HG03060	0	0	1.0	MSL	AFR
HG00851	HG00851	0	0	2.0	CDX	EAS
IBS047	HG01766	0	0	2.0	IBS	EUR
IT059	HG04020	0	0	1.0	ITU	SAS
2466	NA20276	0	0	2.0	ASW	AFR
IT037	HG03870	0	0	1.0	ITU	SAS
CLM64	HG01495	0	0	2.0	CLM	AMR
IBS019	HG01618	0	0	2.0	IBS	EUR
SH098	HG00729	0	0	2.0	CHS	EAS
NA19374	NA19374	0	0	1.0	LWK	AFR
PR62	HG01308	0	0	1.0	PUR	AMR
IBS047	HG01765	0	0	1.0	IBS	EUR
BB39	HG02429	0	0	1.0	ACB	AFR
Y056	NA19160	0	0	1.0	YRI	AFR
PEL43	HG02262	0	0	1.0	PEL	AMR
BD63	HG04188	0	0	1.0	BEB	SAS
BB59	HG02505	0	0	2.0	ACB	AFR
PK41	HG03238	0	0	2.0	PJL	SAS
ST106	HG03986	0	0	2.0	STU	SAS
NA18975	NA18975	0	0	2.0	JPT	EAS
2395	NA19740	0	0	2.0	MXL	AMR
BB33	HG02330	0	0	1.0	ACB	AFR
PK28	HG02774	0	0	1.0	PJL	SAS
PEL28	HG01982	0	0	1.0	PEL	AMR
PK08	HG02597	0	0	1.0	PJL	SAS
VN060	HG02058	0	0	1.0	KHV	EAS
BD53	HG04158	0	0	1.0	BEB	SAS
HG00233	HG00233	0	0	2.0	GBR	EUR
VN078	HG02127	0	0	2.0	KHV	EAS
BB31	HG02337	0	0	2.0	ACB	AFR
IT201	HG04094	0	0	1.0	ITU	SAS
IT21	HG03778	0	0	1.0	ITU	SAS
GIH002	NA20886	0	0	2.0	GIH	SAS
NA20846	NA20846	0	0	1.0	GIH	SAS
NA21087	NA21087	0	0	1.0	GIH	SAS
NG13	HG02944	0	0	1.0	ESN	AFR
SL23	HG03225	0	0	1.0	MSL	AFR
NA18628	NA18628	0	0	2.0	CHB	EAS
NG31	HG03115	0	0	1.0	ESN	AFR
NA18985	NA18985	0	0	1.0	JPT	EAS
LWK004	NA19445	NA19453	0	2.0	LWK	AFR
IBS048	HG01767	0	0	1.0	IBS	EUR
BD65	HG04195	0	0	2.0	BEB	SAS
SL50	HG03451	HG03466	0	1.0	MSL	AFR
1346	NA12046	0	0	2.0	CEU	EUR
Y101	NA19130	0	0	1.0	YRI	AFR
CLM03	HG01113	0	0	2.0	CLM	AMR
GB40	HG02667	0	0	2.0	GWD	AFR
HG00099	HG00099	0	0	2.0	GBR	EUR
NA18645	NA18645	0	0	1.0	CHB	EAS
ST079	HG03837	0	0	1.0	STU	SAS
NA20874	NA20874	0	0	2.0	GIH	SAS
NA20818	NA20818	0	0	2.0	TSI	EUR
BD51	HG04153	0	0	2.0	BEB	SAS
NG102	HG03499	0	0	2.0	ESN	AFR
HG00129	HG00129	0	0	1.0	GBR	EUR
NA20756	NA20756	0	0	2.0	TSI	EUR
NA19030	NA19030	0	0	2.0	LWK	AFR
PEL005	HG01577	0	0	1.0	PEL	AMR
NA20811	NA20811	0	0	1.0	TSI	EUR
HG00115	HG00115	0	0	1.0	GBR	EUR
NG22	HG02970	0	0	2.0	ESN	AFR
m016	NA19722	0	0	2.0	MXL	AMR
Y014	NA18519	0	0	1.0	YRI	AFR
HG00122	HG00122	0	0	2.0	GBR	EUR
SH069	HG00629	0	0	2.0	CHS	EAS
HG00185	HG00185	0	0	1.0	FIN	EUR
HG01805	HG01805	0	0	2.0	CDX	EAS
BB48	HG02455	0	0	1.0	ACB	AFR
HG00338	HG00338	0	0	1.0	FIN	EUR
SH028	HG00500	0	0	1.0	CHS	EAS
NA19437	NA19437	0	0	2.0	LWK	AFR
VN020	HG01853	0	0	2.0	KHV	EAS
NG48	HG03166	0	0	1.0	ESN	AFR
NA19079	NA19079	0	0	1.0	JPT	EAS
CLM57	HG01474	0	0	2.0	CLM	AMR
PK16	HG02682	0	0	2.0	PJL	SAS
HG01046	HG01046	0	0	2.0	CDX	EAS
m014	NA19716	0	0	2.0	MXL	AMR
NA20897	NA20897	0	0	1.0	GIH	SAS
1444	NA12749	0	0	2.0	CEU	EUR
m017	NA19725	0	0	2.0	MXL	AMR
PEL016	HG01941	0	0	1.0	PEL	AMR
13291	NA06986	0	0	1.0	CEU	EUR
HG00108	HG00108	0	0	1.0	GBR	EUR
PEL011	HG01926	0	0	1.0	PEL	AMR
PK46	HG03625	0	0	2.0	PJL	SAS
1421a	NA12283	0	0	2.0	CEU	EUR
SH090	HG00705	0	0	2.0	CHS	EAS
SL57	HG03473	0	0	2.0	MSL	AFR
PK40	HG03235	0	0	2.0	PJL	SAS
NA21127	NA21127	0	0	1.0	GIH	SAS
BB60	HG02508	0	0	2.0	ACB	AFR
SH070	HG00631	0	0	1.0	CHS	EAS
HG01790	HG01790	0	0	2.0	GBR	EUR
NG56	HG03190	0	0	1.0	ESN	AFR
PR25	HG01104	0	0	1.0	PUR	AMR
m037	NA19788	0	0	2.0	MXL	AMR
SH002	HG00407	0	0	2.0	CHS	EAS
PR40	HG01190	0	0	1.0	PUR	AMR
HG00351	HG00351	0	0	1.0	FIN	EUR
IT050	HG03976	0	0	1.0	ITU	SAS
GB31	HG02622	HG02620	HG02621	2.0	GWD	AFR
BD15	HG03794	0	0	1.0	BEB	SAS
PK15	HG02662	HG02660	HG02661	2.0	PJL	SAS
GB117	HG03249	0	0	1.0	GWD	AFR
m004	NA19675	NA19679	NA19678	2.0	MXL	AMR
1444	NA12739	NA12748	NA12749	1.0	CEU	EUR
VN050	HG02027	HG02029	HG02028	1.0	KHV	EAS
Y016	NA18521	NA18522	NA18523	1.0	YRI	AFR
NG56	HG03191	HG03190	HG03189	1.0	ESN	AFR
IBS037	HG01703	HG01705	HG01704	1.0	IBS	EUR
PK21	HG02698	HG02696	HG02697	1.0	PJL	SAS
2467	NA20279	NA20278	NA20282	1.0	ASW	AFR
CLM30	HG01355	HG01353	HG01354	2.0	CLM	AMR
Y023	NA18855	0	0	2.0	YRI	AFR
CLM65	HG01499	HG01497	HG01498	1.0	CLM	AMR
m010	NA19683	NA19682	NA19681	2.0	MXL	AMR
BD38	HG03930	HG03929	HG03928	2.0	BEB	SAS
Y003	NA18497	NA18498	NA18499	1.0	YRI	AFR
NG16	HG02954	HG02953	HG02952	1.0	ESN	AFR
SH062	HG00609	HG00607	HG00608	1.0	CHS	EAS
VN078	HG02126	HG02128	HG02127	2.0	KHV	EAS
GB44	HG02680	HG02678	HG02679	2.0	GWD	AFR
BD16	HG03798	HG03797	HG03796	1.0	BEB	SAS
PK49	HG03633	0	0	1.0	PJL	SAS
BD64	HG04191	0	0	1.0	BEB	SAS
2427	NA19919	NA19908	NA19909	1.0	ASW	AFR
PEL38	HG02106	HG02104	HG02105	2.0	PEL	AMR
PR44	HG01184	HG01182	HG01183	2.0	PUR	AMR
Y048	NA19203	0	0	1.0	YRI	AFR
IBS022	HG01609	HG01608	HG01607	1.0	IBS	EUR
IBS018	HG01621	HG01619	HG01620	1.0	IBS	EUR
GB38	HG02647	HG02645	HG02646	1.0	GWD	AFR
GB116	HG03248	HG03246	HG03247	1.0	GWD	AFR
IBS051	HG01778	HG01777	HG01776	1.0	IBS	EUR
Y009	NA18506	NA18507	NA18508	1.0	YRI	AFR
IBS046	HG01763	HG01761	HG01762	2.0	IBS	EUR
SH068	HG00627	HG00625	HG00626	1.0	CHS	EAS
Y035	NA19199	NA19198	NA19197	2.0	YRI	AFR
PK22	HG02701	HG02699	HG02700	1.0	PJL	SAS
1447	NA12753	NA12762	NA12763	2.0	CEU	EUR
SL56	HG03438	HG03469	HG03470	2.0	MSL	AFR
NG108	HG03519	HG03518	HG03517	1.0	ESN	AFR
1340	NA07029	NA06994	NA07000	1.0	CEU	EUR
m033	NA19775	NA19774	NA19773	2.0	MXL	AMR
BD45	HG04135	0	0	2.0	BEB	SAS
PR16	HG01068	HG01066	HG01067	2.0	PUR	AMR
BD15	HG03795	HG03794	HG03793	1.0	BEB	SAS
Y028	NA18913	0	NA19238	1.0	YRI	AFR
SH072	HG00652	HG00650	HG00651	2.0	CHS	EAS
IBS026	HG01671	HG01672	HG01670	1.0	IBS	EUR
PK53	HG03654	HG03652	HG03653	1.0	PJL	SAS
CLM31	HG01358	HG01356	HG01357	1.0	CLM	AMR
1347	NA10859	NA11881	NA11882	2.0	CEU	EUR
Y072	NA19154	NA19153	NA19152	1.0	YRI	AFR
GB125	HG03540	HG03538	HG03539	2.0	GWD	AFR
VN051	HG02030	HG02032	HG02031	1.0	KHV	EAS
Y013	NA18515	NA18516	NA18517	1.0	YRI	AFR
CLM38	HG01379	HG01377	HG01378	2.0	CLM	AMR
1345	NA07349	NA07347	NA07346	1.0	CEU	EUR
BD49	HG04147	0	0	2.0	BEB	SAS
PR26	HG01087	HG01085	HG01086	2.0	PUR	AMR
PR32	HG01100	HG01247	HG01248	2.0	PUR	AMR
PK28	HG02776	HG02774	HG02775	2.0	PJL	SAS
SH086	HG00694	HG00692	HG00693	1.0	CHS	EAS
NG22	HG02972	HG02971	HG02970	1.0	ESN	AFR
SH032	HG00512	0	0	1.0	CHS	EAS
GB87	HG02880	HG02878	HG02879	2.0	GWD	AFR
IT003	HG03732	HG03727	HG03721	1.0	ITU	SAS
1459	NA12875	0	0	2.0	CEU	EUR
PEL014	HG01937	HG01935	HG01936	1.0	PEL	AMR
Y117	NA19240	NA19239	NA19238	2.0	YRI	AFR
NG24	HG02978	HG02977	HG02976	2.0	ESN	AFR
1408	NA10831	NA12155	NA12156	2.0	CEU	EUR
1459	NA12864	NA12872	NA12873	1.0	CEU	EUR
Y018	NA18852	0	0	2.0	YRI	AFR
IBS024	HG01601	HG01603	HG01602	1.0	IBS	EUR
PR38	HG01189	HG01187	HG01188	1.0	PUR	AMR
PK33	HG02791	HG02789	HG02790	1.0	PJL	SAS
ST006	HG04204	HG03679	HG03642	1.0	STU	SAS
NG20	HG02965	0	0	1.0	ESN	AFR
Y041	NA19097	NA19096	NA19095	2.0	YRI	AFR
BD38	HG03929	0	0	1.0	BEB	SAS
CLM08	HG01138	HG01136	HG01137	1.0	CLM	AMR
GB50	HG02717	HG02715	HG02716	1.0	GWD	AFR
BD30	HG03906	HG03905	HG03904	1.0	BEB	SAS
VN069	HG02083	HG02085	HG02084	1.0	KHV	EAS
VN061	HG02059	HG02061	HG02060	2.0	KHV	EAS
CLM09	HG01141	HG01139	HG01140	2.0	CLM	AMR
1418	NA10837	NA12272	NA12273	1.0	CEU	EUR
Y073	NA19151	NA19150	NA19149	2.0	YRI	AFR
SH090	HG00706	HG00704	HG00705	1.0	CHS	EAS
PR12	HG01056	HG01054	HG01055	1.0	PUR	AMR
PK43	HG03492	HG03490	HG03491	1.0	PJL	SAS
13291	NA06995	NA07435	NA07037	1.0	CEU	EUR
BB12	HG01987	HG01990	HG02012	1.0	ACB	AFR
Y002	NA18487	0	0	1.0	YRI	AFR
IBS019	HG01616	HG01617	HG01618	2.0	IBS	EUR
NG36	HG03131	HG03130	HG03129	1.0	ESN	AFR
NG59	HG03200	HG03199	HG03198	2.0	ESN	AFR
BD16	HG03797	0	0	1.0	BEB	SAS
CLM53	HG01463	HG01461	HG01462	2.0	CLM	AMR
m008	NA19660	0	0	2.0	MXL	AMR
PR39	HG01169	HG01167	HG01168	2.0	PUR	AMR
NG79	HG03312	0	0	2.0	ESN	AFR
BB15	HG02055	HG02053	HG02054	1.0	ACB	AFR
BD28	HG03834	HG03833	HG03832	2.0	BEB	SAS
SL73	HG03582	0	0	1.0	MSL	AFR
CLM62	HG01490	HG01488	HG01489	2.0	CLM	AMR
VN079	HG02129	HG02131	HG02130	1.0	KHV	EAS
SL61	HG03486	HG03484	HG03485	2.0	MSL	AFR
1454	NA12802	NA12814	NA12815	2.0	CEU	EUR
VN068	HG02080	HG02082	HG02081	2.0	KHV	EAS
2436	NA19983	NA19982	NA19713	2.0	ASW	AFR
SH052	HG00579	HG00577	HG00578	2.0	CHS	EAS
PK17	HG02686	HG02684	HG02685	1.0	PJL	SAS
BB21	HG02257	HG02255	HG02256	2.0	ACB	AFR
BD44	HG04132	0	0	2.0	BEB	SAS
PK42	HG03487	0	0	1.0	PJL	SAS
PEL017	HG01946	HG01944	HG01945	1.0	PEL	AMR
1458	NA12832	NA12842	NA12843	2.0	CEU	EUR
IBS003	HG01508	HG01506	HG01507	1.0	IBS	EUR
CLM54	HG01466	HG01464	HG01465	2.0	CLM	AMR
NG23	HG02975	HG02973	HG02974	1.0	ESN	AFR
SL71	HG03576	HG03574	HG03575	2.0	MSL	AFR
SH032	HG00514	HG00512	HG00513	2.0	CHS	EAS
SH006	HG00420	HG00418	HG00419	1.0	CHS	EAS
ST012	HG03683	HG03682	HG03684	2.0	STU	SAS
1408	NA12236	0	0	2.0	CEU	EUR
Y018	NA18854	NA18853	NA18852	1.0	YRI	AFR
CLM27	HG01346	HG01344	HG01345	2.0	CLM	AMR
IBS014	HG01633	HG01631	HG01632	1.0	IBS	EUR
1416	NA12248	0	0	1.0	CEU	EUR
SL16	HG03098	HG03096	HG03097	1.0	MSL	AFR
BD30	HG03904	0	0	2.0	BEB	SAS
BB09	HG01916	HG01914	HG01915	2.0	ACB	AFR
GB106	HG03029	HG03027	HG03028	1.0	GWD	AFR
PEL27	HG01981	HG01979	HG01980	2.0	PEL	AMR
m009	NA19680	NA19679	NA19678	2.0	MXL	AMR
BD01	HG03008	HG03006	HG03007	1.0	BEB	SAS
IBS059	HG02229	HG02231	HG02230	2.0	IBS	EUR
SH002	HG00408	HG00406	HG00407	2.0	CHS	EAS
CLM37	HG01376	HG01374	HG01375	2.0	CLM	AMR
PEL015	HG01940	HG01938	HG01939	2.0	PEL	AMR
1358	NA12707	NA12716	NA12717	1.0	CEU	EUR
IBS002	HG01505	HG01503	HG01504	1.0	IBS	EUR
SH058	HG00597	HG00595	HG00596	2.0	CHS	EAS
1463	NA12892	0	0	2.0	CEU	EUR
BB11	HG01960	HG01988	HG01989	2.0	ACB	AFR
GB79	HG02856	HG02854	HG02855	1.0	GWD	AFR
GB21	HG02572	HG02570	HG02571	1.0	GWD	AFR
SH017	HG00453	HG00451	HG00452	2.0	CHS	EAS
13291	NA07435	0	0	1.0	CEU	EUR
NG34	HG03125	HG03124	HG03123	2.0	ESN	AFR
CLM12	HG01150	HG01148	HG01149	2.0	CLM	AMR
GB23	HG02584	HG02582	HG02583	1.0	GWD	AFR
BD49	HG04148	HG04146	HG04147	2.0	BEB	SAS
m039	NA19796	NA19795	NA19794	1.0	MXL	AMR
BD17	HG03799	0	0	2.0	BEB	SAS
PEL016	HG01943	HG01941	HG01942	1.0	PEL	AMR
NG37	HG03134	HG03133	HG03132	1.0	ESN	AFR
GB84	HG02871	HG02869	HG02870	2.0	GWD	AFR
2434	NA19924	NA19922	NA19923	2.0	ASW	AFR
ST190	HG04127	0	0	1.0	STU	SAS
SH071	HG00636	HG00634	HG00635	1.0	CHS	EAS
PK11	HG02650	HG02648	HG02649	1.0	PJL	SAS
PR08	HG01050	HG01048	HG01049	2.0	PUR	AMR
1334	NA12146	0	0	1.0	CEU	EUR
PR21	HG01081	HG01079	HG01080	2.0	PUR	AMR
PEL25	HG01975	HG01974	HG01973	2.0	PEL	AMR
NG89	HG03344	HG03343	HG03342	1.0	ESN	AFR
m012	NA19665	NA19664	NA19663	2.0	MXL	AMR
VN064	HG02068	HG02070	HG02069	2.0	KHV	EAS
BD64	HG04192	0	0	2.0	BEB	SAS
GB89	HG02886	HG02884	HG02885	2.0	GWD	AFR
1416	NA10835	NA12248	NA12249	1.0	CEU	EUR
1420	NA10839	NA12005	NA12006	2.0	CEU	EUR
PEL020	HG01955	HG01953	HG01954	2.0	PEL	AMR
BB20	HG02145	HG02143	HG02144	1.0	ACB	AFR
1423	NA11917	0	0	1.0	CEU	EUR
1341	NA06993	0	0	1.0	CEU	EUR
m001	NA19650	NA19649	NA19648	1.0	MXL	AMR
VN066	HG02074	HG02076	HG02075	1.0	KHV	EAS
BD37	HG03927	HG03926	HG03925	2.0	BEB	SAS
PK27	HG02738	HG02736	HG02737	1.0	PJL	SAS
BD47	HG04142	HG04140	HG04141	2.0	BEB	SAS
SL50	HG03453	HG03451	HG03452	2.0	MSL	AFR
CLM15	HG01255	HG01253	HG01254	1.0	CLM	AMR
IT003	HG03721	0	0	2.0	ITU	SAS
m024	NA19751	NA19750	NA19749	1.0	MXL	AMR
m027	NA19760	NA19759	NA19758	2.0	MXL	AMR
IBS053	HG01782	HG01783	HG01784	2.0	IBS	EUR
1420	NA10838	NA12003	NA12004	1.0	CEU	EUR
CLM22	HG01274	0	0	1.0	CLM	AMR
PEL29	HG01993	HG01991	HG01992	2.0	PEL	AMR
PK19	HG02692	HG02690	HG02691	2.0	PJL	SAS
SH045	HG00558	HG00556	HG00557	2.0	CHS	EAS
Y101	NA19132	NA19130	NA19131	2.0	YRI	AFR
IBS044	HG01755	HG01756	HG01757	2.0	IBS	EUR
PK35	HG03017	HG03015	HG03016	1.0	PJL	SAS
NG58	HG03197	HG03196	HG03195	1.0	ESN	AFR
GB37	HG02644	HG02642	HG02643	1.0	GWD	AFR
VN060	HG02056	HG02058	HG02057	1.0	KHV	EAS
NG77	HG03307	0	0	1.0	ESN	AFR
PK07	HG02495	HG02493	HG02494	2.0	PJL	SAS
GB18	HG02563	HG02561	HG02562	1.0	GWD	AFR
NG20	HG02964	0	0	2.0	ESN	AFR
PR03	HG00639	HG00637	HG00638	2.0	PUR	AMR
1328	NA12329	NA06984	NA06989	2.0	CEU	EUR
NG64	HG03269	HG03268	HG03267	1.0	ESN	AFR
GB108	HG03034	0	0	2.0	GWD	AFR
1447	NA12752	NA12760	NA12761	1.0	CEU	EUR
CLM63	HG01493	HG01491	HG01492	2.0	CLM	AMR
CLM28	HG01349	HG01347	HG01348	2.0	CLM	AMR
NG78	HG03309	0	0	2.0	ESN	AFR
CLM17	HG01261	HG01259	HG01260	1.0	CLM	AMR
1421	NA10840	NA12286	NA12287	2.0	CEU	EUR
SH042	HG00544	HG00542	HG00543	2.0	CHS	EAS
SH091	HG00709	HG00707	HG00708	1.0	CHS	EAS
GB97	HG02984	HG02982	HG02983	1.0	GWD	AFR
CLM07	HG01135	HG01133	HG01134	1.0	CLM	AMR
IBS062	HG02240	HG02238	HG02239	2.0	IBS	EUR
PK41	HG03239	HG03237	HG03238	2.0	PJL	SAS
m008	NA19662	NA19661	NA19660	2.0	MXL	AMR
IBS001	HG01502	HG01500	HG01501	1.0	IBS	EUR
PK06	HG02492	HG02490	HG02491	1.0	PJL	SAS
IBS004	HG01511	HG01509	HG01510	2.0	IBS	EUR
GB108	HG03035	HG03033	HG03034	1.0	GWD	AFR
SL05	HG03065	HG03063	HG03064	1.0	MSL	AFR
PK59	HG03699	0	0	1.0	PJL	SAS
